timestamp,X (mg),Y (mg),Z (mg)
3513491,-628,757,188
3513551,-594,750,165
3513611,-627,763,159
3513641,-601,757,162
3513700,-612,753,189
3513761,-604,758,188
3513790,-604,757,160
3513850,-622,759,156
3513911,-598,757,168
3513940,-612,756,192
3514000,-606,755,180
3514060,-612,759,155
3514090,-616,757,164
3514151,-604,754,179
3514211,-606,761,181
3514241,-611,758,169
3514300,-622,750,162
3514360,-602,763,167
3514390,-607,756,188
3514451,-604,750,178
3514510,-616,761,162
3514541,-602,754,158
3514600,-621,753,175
3514690,-602,753,179
3514721,-608,756,173
3514750,-621,754,167
3514810,-607,755,160
3514840,-615,759,177
3514900,-600,757,179
3514960,-616,756,172
3514991,-601,761,161
3515081,-612,755,177
3515115,-612,758,185
3515140,-593,757,149
3515200,-622,761,169
3515260,-599,750,184
3515290,-605,761,166
3515350,-625,758,164
3515411,-595,756,172
3515441,-617,763,170
3515501,-600,760,162
3515561,-605,760,189
3515590,-607,758,179
3515650,-602,760,151
3515710,-616,759,167
3515741,-596,760,178
3515801,-606,760,176
3515861,-604,761,172
3515890,-615,754,167
3515951,-603,762,155
3516010,-602,764,186
3516041,-597,757,187
3516100,-612,758,163
3516161,-607,763,159
3516190,-598,761,175
3516250,-604,762,188
3516310,-599,761,170
3516340,-611,761,157
3516400,-608,760,164
3516460,-601,760,184
3516490,-599,762,181
3516550,-610,760,165
3516611,-606,760,161
3516640,-599,764,177
3516700,-599,763,185
3516761,-613,756,168
3516790,-599,764,155
3516851,-604,761,180
3516911,-598,759,188
3516940,-612,763,171
3517001,-606,757,149
3517060,-610,760,171
3517090,-597,762,196
3517150,-595,758,181
3517210,-616,763,160
3517240,-604,757,152
3517300,-613,760,185
3517360,-591,761,190
3517390,-600,763,164
3517450,-616,761,159
3517510,-603,755,166
3517540,-610,762,185
3517601,-597,753,180
3517660,-634,750,173
3517690,-594,759,151
3517750,-607,762,179
3517810,-600,754,194
3517840,-605,758,159
3517900,-616,764,146
3517960,-604,753,179
3517990,-600,760,200
3518051,-601,760,176
3518110,-616,760,154
3518140,-609,760,157
3518200,-603,761,180
3518260,-602,758,191
3518290,-604,758,164
3518350,-620,762,155
3518410,-595,758,172
3518440,-611,758,187
3518501,-606,756,170
3518560,-610,760,171
3518590,-602,759,174
3518650,-608,758,170
3518711,-613,759,170
3518740,-596,759,164
3518800,-612,762,176
3518861,-600,757,176
3518890,-609,758,169
3518950,-610,762,163
3519010,-606,755,170
3519040,-604,761,179
3519100,-606,760,170
3519161,-606,760,166
3519190,-606,761,171
3519251,-601,759,170
3519310,-610,762,179
3519340,-605,759,170
3519400,-606,761,153
3519460,-607,762,176
3519490,-591,758,177
3519551,-622,758,174
3519610,-608,759,163
3519640,-600,765,161
3519701,-610,763,177
3519760,-595,757,180
3519790,-615,763,167
3519850,-605,758,158
3519911,-605,760,169
3519940,-602,762,175
3520001,-607,758,171
3520060,-606,759,169
3520090,-607,761,165
3520151,-606,758,175
3520211,-596,761,174
3520240,-608,764,169
3520300,-598,761,158
3520360,-612,762,174
3520390,-602,755,169
3520451,-606,761,168
3520511,-609,760,177
3520540,-598,761,163
3520600,-615,769,167
3520661,-593,759,166
3520690,-604,767,177
3520751,-598,763,173
3520811,-602,760,175
3520840,-610,761,164
3520900,-640,755,175
3520961,-613,751,194
3520990,-568,769,162
3521051,-623,756,154
3521111,-595,752,181
3521140,-625,752,196
3521201,-598,756,143
3521260,-628,755,170
3521290,-616,732,187
3521350,-610,758,173
3521410,-587,778,165
3521441,-627,750,201
3521501,-593,743,188
3521561,-602,774,194
3521590,-620,758,159
3521651,-582,765,175
3521711,-544,800,226
3521740,-593,750,194
3521801,-584,774,153
3521861,-586,787,188
3521890,-566,768,224
3521950,-582,764,182
3522011,-599,759,146
3522040,-586,816,207
3522100,-634,751,200
3522161,-576,751,147
3522190,-642,769,190
3522250,-594,735,141
3522310,-626,749,148
3522340,-644,741,156
3522400,-608,731,139
3522461,-644,749,156
3522490,-601,752,154
3522550,-640,754,168
3522610,-606,755,152
3522641,-618,758,145
3522700,-617,756,149
3522761,-616,754,157
3522790,-612,758,163
3522850,-609,758,166
3522910,-616,755,159
3522940,-608,758,149
3523000,-618,759,167
3523061,-605,753,179
3523090,-616,754,169
3523150,-617,757,152
3523211,-608,757,161
3523240,-623,747,181
3523300,-604,753,162
3523361,-620,758,169
3523390,-602,750,171
3523450,-621,758,168
3523511,-611,757,166
3523540,-610,758,169
3523600,-613,758,167
3523661,-604,758,163
3523690,-609,759,173
3523750,-612,754,170
3523810,-621,756,175
3523840,-601,756,171
3523900,-608,758,176
3523961,-610,756,177
3523990,-610,753,174
3524050,-605,760,173
3524111,-612,757,178
3524140,-605,756,173
3524200,-608,760,181
3524261,-610,757,192
3524290,-602,753,180
3524350,-614,758,165
3524410,-609,763,167
3524440,-604,755,181
3524501,-598,759,183
3524560,-619,755,177
3524590,-597,755,156
3524650,-625,759,182
3524710,-598,753,171
3524740,-616,755,175
3524800,-614,754,166
3524860,-615,749,166
3524890,-613,754,169
3524950,-599,754,166
3525010,-610,761,164
3525040,-637,756,169
3525100,-596,752,174
3525160,-617,757,187
3525190,-619,754,180
3525250,-609,738,174
3525311,-625,750,173
3525340,-605,778,165
3525400,-600,753,160
3525461,-614,788,192
3525490,-618,753,181
3525550,-593,759,163
3525610,-628,734,163
3525640,-553,786,130
3525701,-631,721,172
3525761,-522,849,158
3525790,-728,784,248
3525850,-422,754,85
3525910,-687,843,263
3525940,-621,566,168
3526001,-272,1084,73
3526061,-959,715,344
3526090,-517,691,21
3526150,-469,824,189
3526211,-779,757,268
3526240,-532,747,164
3526301,-674,741,166
3526360,-644,745,172
3526390,-607,728,147
3526450,-648,747,159
3526510,-616,737,165
3526540,-625,735,178
3526600,-637,740,152
3526660,-631,739,148
3526690,-629,746,168
3526750,-613,748,169
3526810,-628,753,163
3526840,-615,751,145
3526900,-621,757,164
3526961,-613,750,178
3526990,-611,755,171
3527050,-625,747,156
3527111,-619,748,150
3527140,-629,751,169
3527200,-619,745,167
3527261,-634,743,165
3527290,-622,745,150
3527350,-629,749,160
3527410,-616,745,166
3527440,-629,748,178
3527500,-612,747,151
3527560,-634,750,158
3527590,-621,747,173
3527650,-617,746,171
3527711,-630,754,163
3527741,-615,746,151
3527800,-633,744,168
3527860,-616,746,172
3527890,-623,748,167
3527950,-627,744,156
3528010,-621,745,162
3528041,-621,748,170
3528100,-619,749,173
3528161,-627,745,157
3528190,-628,746,153
3528250,-618,749,175
3528311,-619,744,181
3528341,-624,747,160
3528400,-630,749,150
3528461,-618,748,166
3528490,-617,750,181
3528550,-623,747,171
3528610,-617,747,157
3528640,-630,750,161
3528700,-619,745,169
3528761,-619,750,179
3528790,-616,749,170
3528850,-626,749,162
3528911,-626,744,163
3528940,-617,748,178
3529000,-618,748,176
3529061,-626,748,166
