timestamp,X (mg),Y (mg),Z (mg)
3147072,-822,666,67
3147104,-463,580,60
3147131,-508,452,8
3147222,-530,432,-61
3147251,-694,586,76
3147281,-535,482,59
3147357,-596,473,39
3147401,-690,545,41
3147431,-698,588,22
3147492,-621,583,62
3147551,-1316,975,229
3147581,-1141,783,339
3147642,-1379,1098,459
3147701,-721,637,7
3147761,-384,309,121
3147791,-335,351,78
3147880,-644,537,260
3147911,-849,520,299
3147971,-458,303,33
3148001,-580,615,33
3148031,-894,709,189
3148091,-603,597,254
3148151,-687,632,112
3148181,-642,753,75
3148241,-1226,920,93
3148301,-1270,991,220
3148331,-854,859,24
3148391,-884,568,16
3148451,-610,603,55
3148481,-660,457,-129
3148541,-628,424,-99
3148601,-601,526,13
3148631,-601,520,35
3148691,-566,441,28
3148751,-650,492,9
3148780,-682,605,36
3148841,-718,551,13
3148901,-607,602,-15
3148931,-753,645,62
3148991,-1416,1029,45
3149051,-1210,1079,468
3149080,-1466,947,-288
3149141,-661,516,145
3149202,-365,298,9
3149231,-338,348,139
3149291,-685,556,242
3149351,-878,448,102
3149380,-486,415,143
3149441,-700,652,151
3149501,-705,724,106
3149531,-662,691,118
3149622,-735,678,122
3149650,-504,732,71
3149680,-1143,940,213
3149741,-1074,794,-20
3149801,-1689,886,-293
3149831,-697,689,124
3149891,-581,638,54
3149951,-605,479,-91
3149981,-498,439,-149
3150041,-579,496,84
3150101,-444,447,-15
3150161,-614,548,-9
3150191,-726,620,-47
3150251,-703,562,-61
3150281,-661,616,-5
3150341,-763,709,-60
3150401,-1522,937,156
3150431,-1052,989,438
3150491,-1735,1054,-214
3150551,-514,408,177
3150581,-277,286,-51
3150642,-404,448,152
3150701,-846,677,313
3150731,-824,402,236
3150821,-237,302,101
3150850,-602,670,-10
3150881,-988,786,205
3150941,-593,663,219
3151001,-708,733,41
3151031,-560,818,35
3151091,-1097,931,233
3151151,-986,802,-4
3151181,-1422,859,-12
3151241,-828,678,20
3151301,-634,653,125
3151331,-553,508,-5
3151391,-561,484,-112
3151451,-510,454,94
3151481,-513,528,0
3151541,-706,613,56
3151601,-802,664,63
3151631,-682,584,12
3151697,-589,547,-18
3151750,-623,580,51
3151781,-1211,976,147
3151841,-971,719,384
3151930,-1450,1162,432
3151953,-669,692,-159
3151991,-636,409,305
3152051,-513,519,151
3152081,-576,603,247
472570,-695,629,9
472593,-678,607,4
472652,-642,537,27
472713,-656,559,56
472743,-602,590,-32
472802,-668,604,18
472893,-674,566,-47
472893,-647,586,-16
472953,-697,635,61
473013,-726,644,52
473042,-671,637,18
473102,-849,682,21
473162,-1162,914,45
473192,-1019,621,108
473312,-1037,785,269
473353,-1020,798,-36
473353,-580,438,129
473402,-655,640,58
473462,-606,530,207
473492,-583,437,101
473552,-667,402,116
473612,-600,457,139
473642,-688,508,207
473702,-732,635,83
473762,-673,652,160
473792,-702,671,146
473852,-710,788,87
473912,-1359,878,-83
473942,-924,707,94
474003,-1655,1036,-15
474062,-582,508,-7
474092,-753,534,39
474153,-370,522,-20
474213,-541,417,-45
474243,-404,394,23
474302,-501,506,-36
474363,-823,709,14
474393,-813,681,-8
474453,-721,591,56
474542,-986,809,73
474573,-1342,903,33
474602,-752,671,296
474662,-1496,1039,257
474692,-751,587,42
474753,-529,353,236
474813,-338,449,102
474843,-581,515,226
474902,-957,508,403
474963,-467,335,-270
474992,-302,430,373
475053,-601,622,-34
475113,-878,626,449
475142,-425,466,215
475202,-901,939,-51
475263,-1611,1008,-160
475292,-1464,1047,153
475353,-807,733,-218
475412,-486,603,-19
475442,-539,439,7
475502,-536,402,-236
475563,-636,482,3
475593,-400,367,-74
475653,-541,428,-23
475713,-594,537,-83
475742,-822,594,-83
475802,-716,639,-76
475862,-1190,950,63
475892,-1396,1072,324
475953,-1324,965,230
476013,-984,766,-108
476042,-448,326,162
476103,-116,336,177
476163,-795,602,193
476193,-1115,616,116
476252,-374,201,195
476313,-360,471,117
476343,-706,639,118
476402,-958,680,163
476462,-555,607,140
476492,-872,993,-78
476552,-1413,1032,-231
476613,-1626,1259,158
476642,-764,662,-86
476702,-649,661,-4
476762,-253,455,-40
476792,-573,312,-160
476852,-388,327,-16
476912,-575,387,-91
476942,-732,476,83
477003,-842,593,36
477063,-750,582,-13
477092,-681,627,-64
477152,-1082,854,82
477212,-951,849,253
477243,-1579,1104,391
477333,-1080,790,-284
477392,-363,390,95
477393,-103,427,159
477452,-663,523,84
477512,-720,347,179
477542,-530,308,99
477602,-718,521,203
477663,-764,585,103
477693,-621,592,202
477752,-589,748,133
477812,-1099,1150,74
477842,-1319,828,-317
477964,-1369,1209,211
478005,-823,666,23
478005,-410,580,0
478052,-449,447,-43
478113,-518,396,-198
478142,-470,426,32
478203,-466,354,-119
478263,-676,509,143
478292,-953,661,-172
478352,-757,586,16
478413,-1064,884,46
478473,-1415,1052,-19
478502,-1037,983,472
478562,-1273,980,-277
478592,-465,424,178
478652,-254,331,63
478772,-336,401,97
478816,-720,469,266
478816,-698,224,83
478862,-282,580,120
478892,-872,807,150
478952,-710,660,204
479013,-524,689,158
479042,-1248,1064,-225
479102,-1363,1095,-131
479163,-1171,1051,285
479192,-874,460,-143
479252,-496,549,-7
479343,-796,382,-25
479344,-179,413,56
479402,-696,404,-279
479462,-577,427,210
479492,-632,529,8
479552,-817,628,3
479613,-887,634,103
479642,-680,610,-23
479702,-643,653,104
479778,-854,822,-72
479792,-1179,870,302
479852,-1114,960,258
479912,-1310,1022,236
479943,-450,495,-200
480002,-420,378,221
480063,-390,441,135
480093,-788,661,278
480153,-1038,434,298
480213,-346,229,-324
480243,-428,456,347
480303,-721,675,184
480362,-1056,631,48
480392,-602,619,232
480452,-832,1064,93
480513,-1467,1025,-302
480542,-1322,932,579
480602,-533,591,-529
480662,-759,825,75
480692,-343,446,54
480752,-567,368,-195
480813,-597,501,-61
480843,-894,668,-147
480902,-371,322,71
480962,-395,337,69
480992,-708,749,-13
481052,-987,634,1
481112,-618,562,-25
481142,-752,809,17
481202,-1317,1091,236
481263,-1222,968,260
481293,-1469,1013,303
481352,-669,496,-258
481413,-400,338,366
481442,85,430,-47
481502,-817,525,180
481562,-966,411,263
481592,-319,339,-27
481652,-547,581,223
481712,-926,747,194
481742,-693,616,112
481802,-681,642,121
481862,-589,887,15
481892,-1212,945,-93
481952,-1357,1198,297
482012,-774,705,-35
482042,-719,706,38
482102,-355,480,51
482162,-546,443,-59
482222,-623,540,10
482252,-554,520,81
482312,-555,465,23
482342,-592,564,80
482402,-772,609,73
482463,-765,583,-80
482492,-601,661,144
482582,-657,732,3
482612,-1118,1114,264
482642,-1203,945,170
482703,-1353,1097,335
482763,-688,643,-94
482792,-478,401,280
482852,-158,385,159
482913,-804,580,169
482942,-781,391,239
483002,-333,404,25
483062,-621,569,144
483092,-607,636,187
483152,-730,630,85
483213,-528,675,172
483242,-823,1164,136
483302,-1523,950,-102
483363,-1262,1072,206
483392,-702,752,90
483482,-575,730,-13
483512,-516,552,122
483543,-564,508,-119
368617,-871,646,-247
368672,-685,635,-54
368702,-725,583,87
368762,-717,589,-97
368822,-691,564,-101
368852,-1059,762,113
368913,-1204,691,0
368972,-1216,762,328
369003,-1006,796,-68
369062,-780,518,65
369122,-463,443,124
369152,-685,516,113
369213,-751,468,143
369272,-516,321,89
369302,-646,427,157
369362,-821,696,160
369422,-770,586,143
369452,-788,669,112
369513,-706,716,98
369572,-642,620,103
369602,-929,846,26
369662,-1113,772,-193
369722,-1369,1047,116
369752,-736,694,-13
369813,-673,464,16
369872,-592,516,18
369902,-636,467,-161
369962,-603,492,56
370022,-585,497,-38
370052,-481,440,-31
370112,-698,505,48
370172,-902,666,63
370202,-781,625,50
370262,-723,681,13
370322,-826,806,11
370352,-1255,794,-99
370412,-799,610,403
370473,-1276,922,148
370502,-817,653,-4
370562,-677,452,228
370622,-514,491,91
370652,-709,550,159
370712,-826,470,98
370773,-581,282,70
370802,-247,488,193
370863,-935,730,-146
370922,-718,582,406
370952,-657,621,36
371013,-666,723,73
371072,-1170,879,-29
371102,-1501,903,41
371162,-913,922,-55
371222,-837,662,20
371252,-555,546,-18
371313,-524,430,-81
371373,-531,421,-125
371402,-641,500,24
371462,-572,503,24
371522,-610,483,-13
371552,-878,675,-13
371613,-779,629,-8
371673,-676,594,-13
371702,-833,710,-60
371762,-1171,833,15
371823,-1132,798,309
371852,-1148,860,-51
371912,-832,623,28
371973,-427,408,106
372002,-441,426,136
372062,-803,578,187
372122,-895,519,104
372152,-553,323,66
372212,-328,486,116
372272,-687,659,-22
372302,-798,639,213
372362,-638,592,168
372422,-623,641,29
372452,-984,904,63
372512,-1367,815,-17
372573,-1162,1061,140
372602,-849,738,85
372662,-628,556,68
372722,-469,512,5
372752,-569,406,-132
372813,-471,416,3
372902,-541,491,47
372935,-600,511,18
372962,-713,565,-99
373052,-830,638,26
373071,-681,610,6
373112,-1109,889,91
373172,-1408,806,-132
373202,-1238,876,487
373262,-1136,775,-339
373323,-697,441,257
373352,-233,390,71
373413,-651,427,163
373473,-797,452,118
373533,-663,286,35
373562,-259,461,241
373622,-743,709,-70
373682,-783,622,209
373712,-631,630,160
373772,-726,708,-20
373802,-1149,926,-91
373862,-1110,839,124
373922,-1678,1227,-107
373952,-691,602,-3
374013,-424,509,62
374072,-578,478,-152
374102,-530,410,-51
374162,-645,416,36
374223,-477,389,44
374252,-685,394,5
374313,-991,561,-1
374372,-765,561,-1
374402,-686,626,6
374462,-1110,876,100
374522,-1321,881,53
374552,-1230,967,209
374613,-950,766,-83
374673,-533,460,61
374702,-406,417,86
374762,-650,481,131
374822,-774,564,231
374852,-766,478,0
374912,-394,409,110
374973,-525,540,27
375002,-813,674,63
375062,-734,652,165
375122,-725,627,91
375152,-567,684,8
375212,-1055,917,-17
375272,-1143,739,-136
375302,-1311,1037,47
375362,-731,597,17
375422,-670,497,95
375452,-653,552,-27
375512,-732,446,-179
375573,-773,541,111
375602,-695,561,-28
375693,-642,499,51
375722,-571,487,13
375758,-643,463,-71
375812,-677,520,72
375872,-648,603,49
375902,-647,591,-14
375962,-1092,884,213
376022,-1377,917,-168
376052,-978,826,359
376112,-1406,889,-116
376173,-567,479,97
376202,-552,350,125
376292,-382,464,114
376322,-760,481,136
376352,-825,439,60
376412,-449,349,129
376472,-595,504,84
376502,-752,612,133
376562,-743,698,182
376623,-680,719,150
376652,-659,722,17
376712,-1122,798,-168
376772,-1194,858,71
376802,-1641,1031,16
376862,-759,557,-76
376922,-625,596,40
376952,-664,486,-121
377012,-653,450,-151
377073,-554,439,61
377102,-546,436,-14
377163,-627,458,4
377222,-776,580,2
377252,-782,617,-52
377312,-728,568,70
377372,-652,663,63
377402,-1075,795,6
377462,-1252,831,233
377522,-1276,985,106
377552,-1021,888,-124
377612,-522,412,187
377673,-319,410,3
377702,-550,474,93
377762,-781,477,140
377823,-517,347,134
377852,-517,477,68
377912,-798,674,33
377973,-692,591,142
378002,-591,625,86
378062,-631,685,96
378122,-1063,971,-45
378152,-1487,748,19
378212,-1402,1027,-164
378272,-876,759,111
378302,-670,593,66
378362,-387,551,-91
378422,-547,457,-131
378483,-594,466,24
378512,-557,433,2
378572,-573,486,57
378602,-743,587,-40
378662,-744,619,40
378722,-691,558,-33
378752,-620,639,49
378812,-1177,1011,122
378873,-1274,721,-47
378902,-1195,963,425
378962,-833,735,-149
379023,-521,542,81
379052,-422,452,108
379112,-545,543,85
379173,-731,555,172
379202,-536,375,111
379262,-462,484,88
379322,-653,699,31
379352,-860,717,53
379413,-552,626,151
379472,-594,686,-10
379502,-1057,1112,68
379562,-872,651,273
379622,-1766,1311,-181
379652,-703,819,185
379714,-585,606,112
379772,-603,708,-45
379802,-658,640,4
379862,-629,615,79
379922,-710,673,132
379983,-655,654,73
380012,-673,583,128
380072,-809,641,71
380102,-868,701,176
289478,-648,585,19
289532,-567,533,11
289562,-670,576,75
289622,-699,578,70
289682,-724,576,-38
289712,-809,645,-140
289772,-775,665,111
289832,-785,694,35
289862,-1050,750,47
289922,-984,625,94
289982,-737,612,129
290012,-1127,891,265
290072,-944,620,214
290132,-501,515,-90
290162,-685,557,201
290222,-620,482,235
290282,-652,344,74
290343,-331,412,38
290372,-875,666,270
290432,-965,602,204
290462,-644,524,36
290522,-927,731,176
290582,-677,637,161
290612,-948,900,231
290672,-1217,817,5
290732,-1114,1025,-408
290761,-1029,677,303
290822,-551,489,-62
290883,-452,474,-125
290912,-709,431,64
290972,-667,383,-61
291032,-625,409,-169
291062,-512,424,33
291122,-719,550,8
291182,-1007,605,17
291212,-746,555,-89
291272,-805,618,13
291332,-859,701,86
291362,-1135,716,134
291422,-943,737,-34
291483,-1154,1056,109
291511,-1028,630,154
291572,-478,493,-30
291632,-273,434,-81
291662,-654,570,237
291722,-960,400,388
291782,-506,348,97
291811,-416,532,-142
291872,-894,682,104
291932,-1070,613,253
291962,-600,640,-21
292022,-678,726,2
292082,-792,821,205
292112,-1082,937,175
292172,-1419,1223,-409
292232,-972,789,-99
292262,-480,644,23
292322,-294,485,25
292382,-545,413,160
292411,-900,524,-27
292472,-678,482,-488
292532,-650,521,150
292562,-261,435,106
292622,-841,510,-140
292682,-786,558,-49
292712,-780,574,38
292803,-911,641,-33
292832,-1104,809,203
292862,-1313,957,236
292922,-1526,977,208
292982,-729,610,-282
293012,-437,424,229
293072,-254,427,170
293132,-555,521,210
293161,-1157,450,425
293252,-639,355,-91
293282,-292,393,-185
293311,-656,506,322
293372,-863,693,406
293432,-829,594,145
293461,-665,753,-129
293552,-1018,992,195
293581,-1319,809,265
293642,-943,965,-146
293671,-917,756,251
293732,-527,566,-80
293761,-723,507,76
293822,-610,464,-50
293882,-714,514,-95
293911,-564,490,88
293972,-490,431,-76
294032,-429,409,-27
294061,-708,693,67
294211,-717,533,44
294211,-868,620,17
294243,-1064,904,119
294271,-1324,876,148
294332,-1325,908,21
294362,-1002,794,46
294423,-636,463,7
294482,-430,406,196
294511,-404,412,55
294572,-816,446,179
294632,-654,319,111
294661,-519,425,27
294722,-769,611,165
294782,-862,634,281
294812,-662,561,-12
294872,-710,680,122
294932,-676,770,210
294962,-1169,868,117
295022,-1236,1304,91
295082,-1099,851,117
295111,-672,521,-39
295172,-501,504,48
295262,-470,392,4
295296,-790,444,-106
295322,-659,437,174
295382,-472,438,-23
295412,-691,457,3
295472,-769,544,104
295533,-775,542,-15
295562,-648,546,22
295622,-948,729,128
295682,-1170,908,250
295712,-1392,1113,231
295772,-1414,974,2
295832,-567,511,-42
295862,-227,404,240
295921,-164,381,104
295982,-766,605,287
296042,-1200,430,361
296071,-523,494,-148
296132,-340,548,-139
296162,-742,620,308
296222,-672,575,86
296282,-651,601,31
296312,-739,801,86
296372,-1167,986,242
296432,-1592,1120,-332
296462,-1150,918,220
296522,-426,594,-10
296582,-155,463,3
296611,-537,422,149
296672,-718,511,-277
296732,-700,524,270
296761,-551,427,-55
296822,-554,486,103
296882,-826,608,40
296942,-759,703,-47
296972,-616,642,128
297032,-1009,1076,177
297062,-1382,898,193
297121,-1436,1053,302
297182,-1022,722,72
297211,-430,339,-79
297272,-177,454,264
297332,-528,564,190
297362,-1090,523,293
