timestamp,X (mg),Y (mg),Z (mg)
59196,-117,-1010,115
59255,-115,-1008,109
59285,-117,-1008,114
59346,-116,-1008,113
59405,-118,-1009,110
59436,-115,-1009,116
59496,-116,-1007,111
59555,-114,-1011,113
59585,-116,-1007,114
59646,-115,-1010,112
59706,-116,-1010,110
59736,-113,-1009,118
59796,-117,-1009,108
59855,-114,-1007,116
59885,-112,-1010,109
59946,-115,-1007,114
60005,-113,-1009,113
60035,-115,-1010,114
60096,-115,-1009,115
60155,-116,-1008,112
60185,-121,-1012,111
60246,-110,-1006,123
60306,-117,-1010,102
60336,-113,-1009,125
60395,-115,-1009,111
60455,-115,-1008,111
60485,-116,-1010,114
60546,-115,-1009,116
60605,-116,-1010,110
60636,-119,-1008,115
60696,-115,-1009,115
60755,-118,-1009,106
60785,-118,-1008,115
60846,-118,-1008,111
60906,-118,-1007,107
60935,-119,-1008,112
60995,-119,-1008,111
61056,-120,-1009,107
61085,-120,-1008,113
61146,-121,-1009,108
61206,-118,-1009,109
61236,-118,-1006,111
61296,-124,-1006,106
61355,-121,-1011,115
61385,-114,-1007,109
61445,-123,-1009,107
61505,-118,-1009,118
61535,-122,-1010,106
61596,-117,-1007,113
61655,-119,-1011,101
61685,-115,-1009,122
61746,-122,-1008,99
61806,-117,-1009,117
61835,-117,-1009,110
61896,-118,-1007,109
61956,-115,-1008,111
61986,-118,-1009,114
62045,-119,-1009,108
62105,-116,-1009,111
62135,-119,-1009,111
62195,-117,-1007,112
62255,-118,-1010,106
62286,-113,-1006,120
62345,-124,-1007,101
62405,-111,-1011,120
62435,-115,-1006,111
62495,-114,-1008,110
62556,-117,-1010,120
62585,-114,-1008,108
62645,-116,-1008,113
62705,-115,-1009,109
62735,-114,-1010,120
62795,-117,-1008,107
62855,-115,-1009,115
62885,-115,-1008,115
62946,-116,-1008,108
63005,-115,-1010,115
63035,-114,-1010,115
63096,-115,-1010,112
63155,-116,-1008,116
63186,-114,-1010,110
63245,-116,-1008,117
63305,-114,-1009,110
63335,-118,-1008,113
63396,-112,-1010,116
63455,-119,-1010,110
63485,-117,-1008,116
63545,-110,-1008,113
63605,-117,-1009,106
63635,-114,-1010,117
63696,-116,-1008,112
63755,-117,-1007,109
63785,-117,-1009,116
63846,-117,-1009,113
63905,-118,-1009,111
63935,-121,-1008,112
63996,-118,-1009,114
64055,-118,-1008,107
64085,-119,-1008,112
64145,-120,-1008,111
64205,-118,-1010,108
64235,-120,-1009,113
64295,-120,-1008,109
64355,-122,-1008,108
64385,-119,-1008,110
64445,-119,-1007,106
64505,-124,-1008,107
64535,-118,-1008,116
64598,-115,-1007,104
64655,-124,-1009,109
64685,-116,-1009,118
64745,-121,-1009,106
64806,-116,-1007,113
64835,-121,-1010,105
64896,-115,-1008,121
64956,-121,-1007,101
64985,-119,-1009,115
65045,-119,-1008,110
65105,-120,-1007,106
65135,-116,-1009,115
65195,-118,-1008,110
65255,-119,-1009,107
65285,-115,-1009,116
65345,-120,-1007,105
65436,-114,-1009,118
65472,-120,-1010,106
65495,-118,-1009,117
65555,-114,-1009,111
65585,-119,-1008,108
65646,-114,-1009,118
65705,-117,-1007,112
65735,-117,-1008,108
65795,-117,-1009,112
65855,-116,-1009,114
65885,-116,-1009,110
65945,-116,-1008,114
66006,-117,-1010,113
66035,-115,-1008,109
66095,-114,-1009,114
66155,-116,-1009,114
66185,-116,-1008,111
66245,-113,-1008,117
66305,-115,-1010,109
66335,-115,-1009,116
66396,-115,-1009,112
66455,-116,-1009,112
66485,-114,-1011,116
66545,-114,-1010,115
66605,-118,-1009,110
66635,-110,-1009,117
66695,-115,-1008,110
66755,-114,-1009,117
66785,-112,-1009,116
66845,-118,-1008,111
66905,-116,-1009,110
66935,-116,-1010,118
66996,-114,-1006,112
67055,-116,-1007,109
67085,-117,-1008,117
67145,-118,-1008,107
67205,-115,-1009,112
67235,-119,-1008,109
67295,-118,-1010,110
67355,-119,-1009,111
67385,-118,-1008,109
67445,-118,-1008,109
67506,-117,-1008,110
67535,-124,-1009,109
67595,-118,-1010,108
67655,-116,-1004,106
67685,-130,-1011,101
67745,-116,-1006,118
67805,-115,-1006,96
67835,-121,-1009,118
67895,-117,-1012,114
67955,-123,-1005,104
67985,-113,-1011,109
68045,-123,-1010,102
68105,-116,-1007,127
68135,-122,-1007,101
68195,-116,-1013,117
68255,-119,-1003,80
68285,-135,-1014,134
68345,-121,-992,86
68406,-86,-1025,165
68435,-120,-1004,58
68495,-120,-1015,45
68556,-125,-997,223
68585,-161,-994,-21
68645,-84,-1022,176
68706,-104,-1008,82
68735,-139,-1000,89
68795,-103,-1010,142
