timestamp,X (mg),Y (mg),Z (mg)
35589.0,-633.0,-913.0,-776.0
35649.0,-602.0,-777.0,-878.0
35679.0,-935.0,-698.0,-787.0
35739.0,-452.0,-485.0,-298.0
35799.0,-122.0,-436.0,-187.0
35828.0,-355.0,-436.0,-318.0
35919.0,-456.0,-540.0,-406.0
35948.0,-464.0,-608.0,-428.0
35979.0,-706.0,-750.0,-553.0
36039.0,-757.0,-787.0,-520.0
36099.0,-992.0,-863.0,-594.0
36128.0,-856.0,-640.0,-564.0
36189.0,-728.0,-587.0,-534.0
36249.0,-765.0,-572.0,-698.0
36278.0,-357.0,-487.0,-208.0
36339.0,-309.0,-399.0,-290.0
36399.0,-412.0,-474.0,-230.0
36428.0,-490.0,-580.0,-293.0
36489.0,-503.0,-684.0,-225.0
36549.0,-559.0,-844.0,-393.0
36578.0,-810.0,-921.0,-629.0
36639.0,-886.0,-978.0,-698.0
36699.0,-531.0,-904.0,-724.0
36728.0,-468.0,-803.0,-619.0
36789.0,-974.0,-764.0,-768.0
36849.0,-359.0,-495.0,-332.0
36879.0,-116.0,-432.0,-170.0
36939.0,-422.0,-405.0,-325.0
36999.0,-434.0,-528.0,-345.0
37029.0,-427.0,-609.0,-384.0
37089.0,-745.0,-733.0,-464.0
37149.0,-985.0,-721.0,-674.0
37178.0,-1062.0,-726.0,-687.0
37238.0,-911.0,-488.0,-572.0
37299.0,-969.0,-520.0,-474.0
37328.0,-680.0,-532.0,-483.0
37389.0,-336.0,-468.0,-287.0
37449.0,-384.0,-457.0,-284.0
37478.0,-429.0,-504.0,-282.0
37538.0,-510.0,-587.0,-259.0
37599.0,-573.0,-738.0,-242.0
37628.0,-572.0,-830.0,-495.0
37688.0,-1021.0,-880.0,-702.0
37749.0,-743.0,-894.0,-738.0
37778.0,-521.0,-750.0,-622.0
37839.0,-723.0,-779.0,-761.0
37899.0,-824.0,-631.0,-574.0
37928.0,-318.0,-464.0,-364.0
37989.0,-359.0,-378.0,-217.0
38049.0,-367.0,-453.0,-430.0
38079.0,-416.0,-536.0,-360.0
38139.0,-518.0,-589.0,-479.0
38199.0,-780.0,-754.0,-556.0
38228.0,-778.0,-790.0,-517.0
38289.0,-940.0,-807.0,-608.0
38349.0,-761.0,-513.0,-722.0
38379.0,-869.0,-518.0,-460.0
38439.0,-793.0,-530.0,-677.0
38499.0,-274.0,-492.0,-272.0
38529.0,-345.0,-436.0,-347.0
38588.0,-484.0,-468.0,-340.0
38649.0,-511.0,-589.0,-395.0
38678.0,-566.0,-662.0,-266.0
38739.0,-543.0,-768.0,-418.0
38799.0,-852.0,-881.0,-670.0
38829.0,-849.0,-853.0,-681.0
38889.0,-525.0,-868.0,-736.0
38979.0,-746.0,-713.0,-880.0
39013.0,-907.0,-577.0,-621.0
39039.0,-498.0,-455.0,-342.0
39098.0,-275.0,-407.0,-261.0
39128.0,-445.0,-428.0,-379.0
39189.0,-490.0,-519.0,-390.0
39249.0,-446.0,-567.0,-405.0
39278.0,-861.0,-706.0,-499.0
39339.0,-727.0,-725.0,-549.0
39399.0,-1133.0,-619.0,-628.0
39428.0,-783.0,-537.0,-666.0
39489.0,-790.0,-541.0,-450.0
39549.0,-769.0,-626.0,-634.0
39578.0,-348.0,-539.0,-293.0
39639.0,-327.0,-433.0,-276.0
39698.0,-435.0,-425.0,-277.0
39729.0,-553.0,-568.0,-311.0
39789.0,-567.0,-680.0,-329.0
39849.0,-427.0,-798.0,-439.0
39878.0,-802.0,-867.0,-663.0
39938.0,-837.0,-919.0,-677.0
39998.0,-567.0,-945.0,-700.0
40028.0,-534.0,-849.0,-743.0
40088.0,-892.0,-719.0,-743.0
40149.0,-477.0,-497.0,-472.0
