timestamp,X (mg),Y (mg),Z (mg)
53363,-947,29,-298
53422,-951,33,-315
53444,-947,39,-287
53483,-946,52,-314
53512,-942,54,-360
53572,-910,71,-368
53633,-941,91,-289
53662,-963,99,-341
53722,-926,113,-369
53783,-959,110,-299
53812,-930,104,-332
53933,-922,107,-382
53938,-939,103,-318
53972,-914,122,-360
54022,-932,129,-371
54113,-911,130,-314
54143,-945,136,-325
54172,-927,144,-346
54262,-919,139,-353
54291,-925,150,-353
54322,-939,164,-326
54443,-939,153,-366
54443,-904,154,-479
54481,-952,177,-370
54532,-869,142,-289
54562,-900,153,-466
54653,-881,214,-487
54685,-874,208,-264
54712,-889,168,-331
54772,-911,199,-427
54833,-955,220,-404
54862,-886,193,-229
54922,-890,187,-415
54983,-870,233,-457
55012,-887,205,-367
55072,-854,248,-420
55133,-922,248,-428
55162,-899,217,-420
55222,-871,228,-413
55283,-927,201,-412
55312,-864,211,-357
55372,-891,184,-350
55432,-893,158,-391
55462,-866,183,-367
55522,-935,175,-333
55583,-930,203,-402
55612,-968,207,-270
55672,-962,187,-208
55732,-893,174,-380
55762,-854,188,-467
55822,-888,162,-380
55883,-875,192,-451
55912,-952,214,-380
55972,-941,207,-262
56033,-866,205,-398
56122,-892,184,-480
56156,-836,177,-556
56213,-821,244,-617
56242,-845,260,-496
56272,-911,216,-200
56362,-857,212,-230
56392,-828,228,-488
56422,-811,241,-593
56482,-852,248,-510
56512,-848,236,-472
56602,-870,257,-644
56632,-798,315,-701
56663,-797,293,-690
56753,-842,270,-220
56782,-945,170,-256
56812,-809,196,-455
56903,-886,186,-632
56932,-888,228,-461
56962,-861,204,-149
57022,-920,150,-272
57083,-891,212,-592
57112,-922,261,-526
57172,-992,202,-407
57232,-814,172,-306
57263,-879,45,-244
57322,-842,102,-332
57383,-900,135,-248
57412,-943,199,-178
57472,-898,193,-382
57532,-887,266,-631
57562,-896,215,-429
57623,-867,215,-259
57683,-917,259,-518
57712,-868,245,-606
57772,-895,221,-436
57833,-901,201,-311
57863,-939,145,-301
57923,-892,127,-399
57983,-896,140,-335
58012,-977,166,-319
58073,-904,154,-455
58132,-865,151,-524
58162,-919,151,-276
58223,-961,84,-136
58283,-904,101,-401
58312,-936,97,-442
58373,-962,99,-222
58432,-962,90,-201
58462,-940,99,-362
58523,-947,100,-433
58582,-917,79,-354
58612,-946,108,-260
58673,-995,73,-103
58732,-965,63,-256
58762,-944,96,-449
58823,-986,85,-221
58883,-960,70,-136
58912,-972,74,-292
58973,-944,75,-325
59032,-975,66,-222
