timestamp,X (mg),Y (mg),Z (mg)
97859,-681,540,184
97919,-538,557,155
97948,-767,544,310
98008,-743,494,396
98069,-626,407,157
98098,-657,397,56
98159,-600,447,255
98219,-700,505,204
98248,-862,581,102
98309,-859,575,243
98369,-849,531,224
98398,-827,563,126
98459,-938,626,220
98519,-1056,706,339
98548,-1200,572,315
98609,-798,373,-7
98669,-787,440,91
98699,-900,437,329
98759,-807,431,20
98819,-739,356,-148
98849,-607,327,124
98909,-563,336,79
98969,-728,431,-5
98998,-892,495,125
99089,-939,465,150
99118,-915,479,94
99149,-901,471,125
99209,-972,538,79
99269,-1108,796,28
99299,-1344,724,250
99359,-819,610,343
99419,-659,564,158
99449,-845,546,341
99509,-700,486,518
99569,-518,376,249
99599,-539,317,-5
99659,-615,401,55
99719,-695,504,231
99749,-824,551,267
99809,-860,557,239
99869,-811,623,157
99898,-934,676,186
99959,-1005,712,312
100019,-1197,725,451
100049,-1087,460,294
100109,-639,383,66
100170,-861,385,335
100198,-899,477,460
100259,-666,375,-143
100319,-631,255,-130
100349,-578,301,191
100409,-665,411,109
100469,-1020,485,-36
100498,-957,458,144
100559,-919,453,250
100619,-1022,512,208
100679,-1142,737,145
100708,-1349,667,127
100769,-821,513,145
100799,-702,510,195
100859,-796,528,338
100919,-710,512,357
100949,-635,422,189
101009,-636,366,18
